0.16220 0.04990
0.17978 0.05575
0.19443 0.05771
0.20712 0.04794
0.21982 0.05380
0.23740 0.05282
0.25302 0.05234
0.26962 0.05429
0.28622 0.05917
0.31161 0.06015
0.32724 0.05820
0.34189 0.04941
0.35849 0.04745
0.37411 0.05038
0.38974 0.04843
0.39853 0.06113
0.41415 0.05136
0.42978 0.06210
0.44638 0.05527
0.46396 0.05722
0.47958 0.05624
0.49716 0.05331
0.51279 0.05502
0.52939 0.04819
0.53720 0.05893
0.56161 0.05405
0.57724 0.05307
0.59091 0.04721
0.60165 0.05698
0.62216 0.05209
0.63681 0.05600
0.65439 0.06186
0.66904 0.04916
0.67880 0.05991
0.69345 0.05795
0.70810 0.06088
0.72079 0.05014
0.74130 0.05112
0.75497 0.05844
0.76669 0.04965
0.78525 0.05160
0.81161 0.05551
0.82724 0.06137
0.84286 0.05942
0.85556 0.04867
0.86435 0.06039
0.87509 0.04770
0.89267 0.05649
0.91513 0.05356
0.93271 0.05258
0.95029 0.05453
0.96396 0.05746
0.97665 0.06235
0.99032 0.05063
0.01181 0.06943
0.02353 0.06357
0.03329 0.07724
0.04697 0.07431
0.06259 0.07529
0.08017 0.07040
0.09677 0.06454
0.11825 0.06259
0.13974 0.07236
0.15536 0.07626
0.16611 0.06552
0.18173 0.07138
0.19540 0.07333
0.21005 0.06650
0.22861 0.06747
0.24325 0.06845
0.26083 0.06699
0.27646 0.07382
0.29404 0.07577
0.29990 0.06308
0.32236 0.07480
0.33700 0.06991
0.35068 0.06406
0.36630 0.06503
0.38388 0.06601
0.39657 0.07675
0.41220 0.06894
0.42294 0.07773
0.44247 0.07089
0.45907 0.07187
0.47470 0.07284
0.49032 0.06796
0.50790 0.07162
0.52450 0.06772
0.54599 0.06674
0.55575 0.07748
0.56552 0.06576
0.58603 0.06479
0.59677 0.07651
0.61337 0.06381
0.62900 0.06967
0.64755 0.07358
0.66708 0.06869
0.68661 0.07455
0.70224 0.07553
0.71786 0.07260
0.73056 0.06283
0.74423 0.07065
0.75986 0.07407
0.77353 0.06332
0.78818 0.07504
0.79794 0.06430
0.81357 0.07211
0.82822 0.07309
0.85751 0.06918
0.87411 0.07699
0.88193 0.06528
0.90243 0.06625
0.91220 0.07797
0.92294 0.06723
0.93759 0.06821
0.95322 0.07114
0.96884 0.07602
0.98642 0.07016
0.00497 0.08310
0.01962 0.08603
0.03818 0.09286
0.05380 0.09091
0.07236 0.08505
0.08993 0.08700
0.10068 0.07919
0.11240 0.07822
0.12704 0.08115
0.14365 0.08896
0.17099 0.08407
0.18564 0.08993
0.20029 0.08798
0.21591 0.08017
0.23251 0.08212
0.24716 0.09189
0.25595 0.08066
0.26669 0.09042
0.28232 0.08945
0.30966 0.09335
0.31259 0.07870
0.32919 0.08847
0.34677 0.08261
0.36142 0.07968
0.37802 0.08163
0.39365 0.09238
0.41025 0.09140
0.43661 0.08554
0.45126 0.08652
0.46689 0.08749
0.48349 0.08456
0.49814 0.08359
0.51376 0.08530
0.52743 0.09213
0.53525 0.08041
0.54697 0.09116
0.57138 0.08920
0.57919 0.07846
0.60849 0.09311
0.61044 0.07944
0.62607 0.08432
0.64072 0.08334
0.65732 0.08725
0.67294 0.08237
0.69540 0.08627
0.71493 0.08823
0.73349 0.08139
0.74814 0.09018
0.76279 0.09067
0.77450 0.08090
0.78329 0.09262
0.80087 0.08285
0.82431 0.08969
0.84189 0.08676
0.84482 0.07895
0.86044 0.08481
0.88974 0.09360
0.89365 0.07992
0.90829 0.09164
0.92782 0.08774
0.94052 0.08383
0.95907 0.08578
0.98154 0.08871
0.99716 0.08188
0.00204 0.09775
0.01767 0.10068
0.03232 0.10654
0.06161 0.10458
0.07626 0.09872
0.09091 0.10556
0.10654 0.09579
0.11337 0.10849
0.12607 0.09482
0.14169 0.10361
0.15927 0.09677
0.17392 0.10263
0.18857 0.10751
0.20615 0.09970
0.22177 0.09384
0.23544 0.10165
0.26376 0.10312
0.27841 0.10605
0.29501 0.09531
0.30868 0.10898
0.32333 0.10409
0.33798 0.09824
0.35263 0.10019
0.36435 0.09433
0.37997 0.09726
0.39169 0.10702
0.40829 0.10800
0.42392 0.09628
0.44052 0.10116
0.45810 0.10214
0.47568 0.09921
0.48935 0.10507
0.50302 0.09897
0.51669 0.10776
0.53232 0.10580
0.56064 0.09701
0.57626 0.10385
0.58993 0.09408
0.59384 0.10678
0.61923 0.10873
0.63095 0.09799
0.64657 0.10190
0.66513 0.09994
0.68173 0.09604
0.69833 0.10092
0.71200 0.10287
0.72763 0.09506
0.74032 0.10483
0.75790 0.10434
0.77646 0.10727
0.79306 0.10043
0.80966 0.09555
0.82040 0.10629
0.83896 0.09946
0.85263 0.10336
0.86532 0.10141
0.87607 0.09457
0.90439 0.10532
0.92099 0.10239
0.93661 0.10922
0.94736 0.09653
0.96786 0.09848
0.97958 0.10824
0.99423 0.09750
0.00693 0.11337
0.01865 0.12021
0.03622 0.12216
0.04892 0.11044
0.06454 0.12118
0.07822 0.11532
0.10165 0.11435
0.12021 0.12411
0.12997 0.11240
0.15048 0.11142
0.16904 0.11630
0.18661 0.12314
0.20126 0.11728
0.21689 0.10947
0.22763 0.11923
0.24228 0.11825
0.25204 0.10995
0.26572 0.12363
0.28134 0.12167
0.29697 0.11093
0.31747 0.11972
0.33896 0.11484
0.35458 0.11679
0.37021 0.11288
0.38681 0.12070
0.40146 0.12265
0.41611 0.12460
0.42685 0.11191
0.44345 0.11581
0.45712 0.11874
0.47275 0.11386
0.49521 0.11777
0.51083 0.12143
0.52841 0.12045
0.54404 0.12241
0.54892 0.10971
0.56259 0.11459
0.58505 0.11850
0.60654 0.11264
0.61728 0.12436
0.63388 0.11362
0.65341 0.11557
0.67001 0.11752
0.68075 0.11069
0.69638 0.11655
0.71005 0.11948
0.72470 0.11166
0.73544 0.12338
0.75009 0.11996
0.76767 0.11899
0.79111 0.11703
0.80575 0.11117
0.81845 0.12485
0.83212 0.11410
0.84677 0.11801
0.86240 0.12289
0.87704 0.11313
0.89169 0.11215
0.90927 0.12094
0.92490 0.12192
0.95224 0.11020
0.96493 0.11606
0.98056 0.12387
0.99521 0.11508
0.00986 0.13681
0.02646 0.13290
0.04208 0.13974
0.05087 0.12802
0.07431 0.13583
0.08798 0.12704
0.10361 0.12997
0.11532 0.13876
0.13779 0.12607
0.15439 0.12509
0.16025 0.13779
0.17294 0.13193
0.19736 0.13388
0.21103 0.12900
0.22470 0.13486
0.23935 0.13095
0.25497 0.13534
0.27157 0.13827
0.29208 0.12851
0.30673 0.13046
0.31943 0.14023
0.33115 0.12656
0.34579 0.13241
0.36240 0.13144
0.37607 0.12949
0.40048 0.13632
0.42099 0.13730
0.43466 0.12753
0.44931 0.13437
0.46298 0.13339
0.48154 0.12558
0.48837 0.13925
0.50204 0.13412
0.52060 0.13510
0.54013 0.13608
0.55673 0.13022
0.57431 0.12533
0.58407 0.13901
0.59775 0.12826
0.60947 0.13803
0.62997 0.13217
0.64267 0.12631
0.66025 0.13119
0.68368 0.12729
0.69931 0.13315
0.71103 0.13998
0.72275 0.12924
0.74228 0.13705
0.75888 0.13168
0.77939 0.12778
0.79599 0.13852
0.80673 0.12680
0.82333 0.13949
0.83700 0.13266
0.85068 0.13461
0.86337 0.14047
0.87802 0.12973
0.89462 0.12875
0.91025 0.13657
0.92978 0.13754
0.93954 0.12582
0.95419 0.13071
0.96982 0.13364
0.98935 0.13559
0.00888 0.15536
0.02255 0.14657
0.03720 0.15439
0.05966 0.14169
0.07138 0.15146
0.08896 0.14267
0.10263 0.14950
0.12216 0.15341
0.13095 0.14072
0.14462 0.14365
0.16806 0.15243
0.18271 0.14462
0.19833 0.15048
0.21200 0.14560
0.22958 0.14853
0.24423 0.14755
0.25888 0.15195
0.27548 0.15292
0.28818 0.14413
0.30185 0.14511
0.32529 0.15488
0.33407 0.14316
0.35361 0.14609
0.36825 0.14706
0.38486 0.14218
0.39560 0.15390
0.41122 0.14902
0.43075 0.14999
0.44443 0.14804
0.46005 0.15097
0.47372 0.14120
0.48642 0.15585
0.50009 0.15268
0.51572 0.14975
0.53134 0.14780
0.55087 0.14584
0.56747 0.14291
0.58896 0.15561
0.60263 0.14877
0.62314 0.14682
0.63779 0.15073
0.65048 0.14194
0.65829 0.15463
0.67197 0.14096
0.68857 0.14389
0.70419 0.15366
0.72861 0.14487
0.74911 0.15170
0.76474 0.14438
0.77841 0.15414
0.78427 0.14145
0.79697 0.15610
0.81259 0.14731
0.83407 0.15219
0.84775 0.15024
0.87021 0.15512
0.88095 0.14340
0.89560 0.14535
0.90732 0.15317
0.92392 0.14633
0.94540 0.14242
0.96103 0.14828
0.97763 0.14926
0.99325 0.15121
0.00595 0.17001
0.02450 0.16415
0.04306 0.17099
0.05282 0.15634
0.06552 0.16611
0.08505 0.15829
0.09482 0.16806
0.11142 0.16220
0.13583 0.15927
0.15146 0.15732
0.16318 0.16904
0.18075 0.16122
0.19247 0.16708
0.20810 0.16318
0.22568 0.16025
0.24618 0.16513
0.26279 0.16659
0.27939 0.16757
0.29111 0.15976
0.30575 0.16074
0.31845 0.16562
0.33505 0.17148
0.34384 0.15683
0.35947 0.16269
0.37704 0.15781
0.39072 0.16855
0.40927 0.16366
0.42490 0.16464
0.44540 0.16171
0.46103 0.17050
0.47079 0.15878
0.49130 0.16952
0.50986 0.16733
0.52548 0.16537
0.54111 0.15951
0.55966 0.16147
0.57333 0.15756
0.58017 0.17123
0.60361 0.16440
0.61825 0.16342
0.63193 0.16830
0.64560 0.16635
0.66220 0.16928
0.67587 0.15658
0.69150 0.16244
0.70907 0.17026
0.71982 0.15854
0.73642 0.16049
0.75204 0.16782
0.76572 0.16196
0.78232 0.17074
0.81064 0.16684
0.82236 0.15903
0.83603 0.16977
0.85654 0.16098
0.86923 0.17172
0.88583 0.15805
0.89950 0.16879
0.91904 0.16293
0.93466 0.16000
0.94833 0.15707
0.95712 0.16586
0.97079 0.16391
0.98447 0.16489
0.01474 0.17978
0.03036 0.18075
0.04599 0.18564
0.05771 0.17782
0.07724 0.17197
0.08407 0.18466
0.09872 0.18368
0.11435 0.17685
0.13193 0.17294
0.14853 0.17392
0.17001 0.18173
0.18368 0.18271
0.20224 0.17880
0.21396 0.18661
0.22275 0.17587
0.23642 0.17490
0.25400 0.18027
0.27450 0.18222
0.29013 0.17929
0.30478 0.17831
0.32431 0.18124
0.34286 0.18613
0.35165 0.17245
0.36044 0.18417
0.37509 0.17343
0.39267 0.18320
0.40732 0.17734
0.43173 0.17538
0.44736 0.17636
0.45322 0.18710
0.47665 0.17441
0.48740 0.18515
0.50497 0.18002
0.52255 0.18491
0.53622 0.17612
0.54990 0.17416
0.56454 0.17807
0.58115 0.18686
0.59579 0.17514
0.61435 0.17905
0.62704 0.18393
0.64853 0.18100
0.66611 0.18295
0.67978 0.17221
0.69736 0.17709
0.71298 0.18588
0.72665 0.17319
0.73740 0.18198
0.75107 0.18442
0.76865 0.17856
0.79404 0.17270
0.80771 0.18344
0.82529 0.18051
0.84091 0.18735
0.84970 0.17367
0.86728 0.18539
0.88486 0.17465
0.89853 0.18637
0.91122 0.17953
0.92685 0.17563
0.94247 0.17660
0.95810 0.18246
0.97372 0.18149
0.99228 0.17758
0.00107 0.18857
0.01669 0.19638
0.03427 0.19736
0.05575 0.19931
0.06747 0.18954
0.09286 0.20126
0.10849 0.19540
0.12411 0.20029
0.12802 0.18759
0.14267 0.19150
0.15732 0.19247
0.17880 0.19833
0.19638 0.19345
0.20907 0.20224
0.22665 0.19443
0.24130 0.19052
0.25693 0.20077
0.26767 0.19394
0.28329 0.19589
0.29892 0.19491
0.31357 0.19101
0.33017 0.19687
0.35654 0.20273
0.36728 0.19784
0.38193 0.19003
0.40536 0.19296
0.42001 0.18808
0.42197 0.20175
0.43759 0.19199
0.46786 0.18906
0.47763 0.19882
0.49228 0.19980
0.50693 0.19369
0.52353 0.20053
0.53818 0.18979
0.55380 0.19076
0.56943 0.19858
0.58310 0.20248
0.59970 0.18881
0.61142 0.19760
0.63876 0.19272
0.65536 0.19662
0.67099 0.19565
0.68564 0.18783
0.69052 0.20151
0.70322 0.19467
0.72568 0.19174
0.73935 0.19955
0.76376 0.19223
0.78036 0.19711
0.79208 0.18832
0.79990 0.20102
0.81650 0.19418
0.83505 0.19907
0.85361 0.18930
0.86630 0.20199
0.88290 0.19321
0.90048 0.20004
0.91806 0.19516
0.93368 0.19028
0.95126 0.19614
0.96689 0.19809
0.98349 0.19125
0.99814 0.20297
0.01376 0.21005
0.02939 0.21200
0.04501 0.21103
0.05868 0.21591
0.07333 0.20322
0.08310 0.21298
0.10458 0.21396
0.11728 0.20907
0.13388 0.21493
0.14657 0.20615
0.16415 0.20419
0.17685 0.21689
0.19150 0.20712
0.20322 0.21786
0.22372 0.20810
0.24032 0.20517
0.25009 0.21738
0.26865 0.21445
0.28525 0.20956
0.30087 0.21347
0.31454 0.20663
0.32822 0.21249
0.34482 0.20468
0.37118 0.21835
0.38095 0.20566
0.39462 0.20859
0.40634 0.21152
0.42782 0.21640
0.43954 0.20761
0.45615 0.20370
0.46982 0.21054
0.49618 0.21542
0.51181 0.21030
0.53036 0.21323
0.54306 0.20541
0.55771 0.20737
0.57040 0.21811
0.58700 0.21616
0.59872 0.20444
0.62411 0.20346
0.62509 0.21420
0.64365 0.20834
0.66122 0.21127
0.67685 0.20932
0.69443 0.21713
0.70712 0.21225
0.72177 0.20639
0.73837 0.21518
0.75400 0.20395
0.77157 0.20883
0.79013 0.21274
0.80478 0.21860
0.82138 0.20785
0.83993 0.21762
0.85165 0.20688
0.87118 0.21567
0.88779 0.20981
0.90536 0.21469
0.92001 0.21078
0.93564 0.20590
0.94931 0.21176
0.96200 0.21371
0.97861 0.20492
0.98740 0.21664
0.00009 0.21982
0.01572 0.22861
0.03134 0.22665
0.04990 0.23056
0.06845 0.22177
0.08115 0.23251
0.09384 0.22275
0.11923 0.22568
0.13681 0.22763
0.15243 0.22958
0.16122 0.21884
0.17197 0.23154
0.18954 0.22470
0.21786 0.22372
0.23349 0.22079
0.23447 0.23349
0.26181 0.23105
0.27743 0.22714
0.29306 0.22812
0.31064 0.22616
0.32626 0.22909
0.33993 0.22226
0.35556 0.22031
0.36532 0.23398
0.38583 0.22324
0.39950 0.23007
0.41513 0.22519
0.43368 0.23202
0.44833 0.22128
0.46200 0.22421
0.48251 0.21933
0.48544 0.23300
0.50400 0.22983
0.51865 0.22397
0.53915 0.22690
0.55185 0.22104
0.57529 0.23276
0.59189 0.23178
0.60458 0.21908
0.61532 0.22592
0.63486 0.22201
0.65243 0.22299
0.66806 0.22787
0.68271 0.22494
0.70126 0.23373
0.71591 0.23080
0.72372 0.22006
0.74618 0.22885
0.75693 0.21957
0.77255 0.22250
0.78622 0.22934
0.80282 0.23324
0.81943 0.22055
0.83310 0.23227
0.85458 0.22153
0.86825 0.23129
0.88388 0.22739
0.89755 0.22446
0.91318 0.23422
0.92587 0.22836
0.93857 0.22348
0.95517 0.23032
0.97177 0.22543
0.99130 0.22641
0.00400 0.23837
0.02060 0.24618
0.03525 0.24032
0.05185 0.24716
0.06650 0.23740
0.09189 0.24423
0.10556 0.23447
0.10947 0.24814
0.12509 0.24130
0.14072 0.24325
0.15829 0.24521
0.17490 0.24911
0.18759 0.24228
0.20419 0.23642
0.21884 0.23935
0.24814 0.23544
0.25107 0.24863
0.27255 0.24179
0.28915 0.24374
0.30380 0.24081
0.32040 0.23984
0.33603 0.24472
0.34970 0.23495
0.36923 0.24960
0.38290 0.23788
0.39755 0.24765
0.41318 0.23886
0.42587 0.24667
0.44150 0.24570
0.45517 0.23691
0.47177 0.23593
0.49911 0.24277
0.51474 0.24741
0.52646 0.23764
0.54208 0.24252
0.55868 0.23471
0.57236 0.24838
0.58798 0.24643
0.60556 0.24057
0.62118 0.23862
0.63974 0.24936
0.64169 0.23569
0.65634 0.24155
0.67392 0.24448
0.68759 0.23959
0.71396 0.24545
0.73251 0.23666
0.74716 0.24350
0.76083 0.23715
0.77548 0.24399
0.78915 0.24692
0.80185 0.24985
0.81747 0.23617
0.83115 0.24789
0.84579 0.23813
0.86142 0.24203
0.87997 0.24594
0.89657 0.24008
0.91415 0.24887
0.92880 0.24496
0.94345 0.24106
0.96591 0.24301
0.98251 0.23910
0.99911 0.23520
0.00741 0.25302
0.02402 0.26181
0.03866 0.25497
0.05429 0.26376
0.06796 0.25107
0.08163 0.25595
0.09824 0.25888
0.11484 0.26474
0.12753 0.25693
0.14218 0.25790
0.15976 0.25986
0.18710 0.26083
0.19784 0.25009
0.20859 0.26279
0.22031 0.25204
0.23691 0.25400
0.26523 0.25546
0.27988 0.25937
0.29550 0.25839
0.31015 0.26132
0.32284 0.25644
0.34238 0.26230
0.35312 0.25058
0.36288 0.26425
0.38437 0.25449
0.39902 0.26327
0.41366 0.25741
0.43222 0.26034
0.44687 0.26523
0.45566 0.25253
0.47226 0.25351
0.48691 0.25156
0.50351 0.25912
0.52988 0.25424
0.54648 0.26108
0.55722 0.25131
0.56991 0.26205
0.58456 0.26401
0.59921 0.25522
0.61386 0.25815
0.62656 0.25229
0.64511 0.26498
0.66074 0.25619
0.68417 0.25717
0.69882 0.25033
0.71738 0.26303
0.72812 0.25326
0.74374 0.26010
0.75937 0.25375
0.77402 0.25864
0.79257 0.26449
0.81210 0.25082
0.81308 0.26547
0.83847 0.26059
0.85116 0.25180
0.86679 0.25766
0.88241 0.26254
0.89609 0.25473
0.90781 0.26352
0.92441 0.26157
0.94101 0.25961
0.95468 0.25278
0.97226 0.25668
0.98788 0.25571
0.00937 0.26865
0.02109 0.27841
0.04159 0.26962
0.05234 0.28036
0.06699 0.26669
0.08456 0.27255
0.10019 0.27353
0.12265 0.27548
0.13632 0.27743
0.14902 0.27060
0.15878 0.27939
0.17245 0.26572
0.18906 0.27646
0.20370 0.27450
0.22519 0.26767
0.23886 0.27157
0.25253 0.26620
0.26718 0.27109
0.28476 0.27304
0.30234 0.27499
0.31699 0.27695
0.33163 0.27011
0.35019 0.27597
0.36972 0.27792
0.38144 0.26913
0.39511 0.28085
0.41171 0.27402
0.42734 0.27206
0.44589 0.27988
0.46542 0.26816
0.48300 0.26718
0.49277 0.27890
0.50741 0.27280
0.51913 0.26694
0.53476 0.26987
0.54941 0.27963
0.56308 0.27475
0.59238 0.27768
0.60507 0.27182
0.62167 0.27670
0.63241 0.26889
0.65390 0.27573
0.67050 0.26791
0.68515 0.27377
0.69980 0.26596
0.70566 0.27866
0.72031 0.28061
0.73495 0.27084
0.75546 0.27035
0.77304 0.27231
0.78769 0.27817
0.80624 0.28012
0.82577 0.26645
0.83749 0.27914
0.85312 0.26742
0.86777 0.27524
0.88144 0.28110
0.89706 0.27426
0.91562 0.27621
0.93417 0.27328
0.95077 0.27719
0.96054 0.26840
0.97812 0.26938
0.99472 0.27133
0.00644 0.28525
0.01913 0.29599
0.03476 0.28427
0.05917 0.29404
0.06991 0.28232
0.08261 0.29013
0.09726 0.28818
0.11191 0.28720
0.12656 0.29306
0.14413 0.29111
0.17148 0.28134
0.18613 0.29208
0.20273 0.28915
0.21835 0.28329
0.23300 0.28622
0.24667 0.29501
0.25351 0.28281
0.27499 0.28574
0.28964 0.29062
0.30331 0.29257
0.31894 0.29159
0.33456 0.28476
0.35800 0.28769
0.37363 0.29452
0.38534 0.28964
0.40097 0.29550
0.41659 0.28866
0.43320 0.28671
0.44882 0.29355
0.46249 0.28378
0.47812 0.28183
0.48593 0.29648
0.50449 0.28940
0.51816 0.28744
0.53574 0.28451
0.56113 0.29233
0.57675 0.28158
0.58066 0.29330
0.60898 0.28842
0.62363 0.29428
0.63827 0.28647
0.65195 0.29135
0.66855 0.28354
0.67441 0.29623
0.69003 0.28549
0.70663 0.29526
0.73007 0.29037
0.74277 0.28256
0.75644 0.28793
0.77109 0.28696
0.78183 0.29574
0.79745 0.28891
0.82284 0.28403
0.84335 0.29282
0.85409 0.28207
0.85995 0.29672
0.87558 0.29379
0.89511 0.28989
0.91269 0.29086
0.93027 0.28598
0.94589 0.29184
0.96152 0.29477
0.96933 0.28305
0.98593 0.28500
0.00156 0.30087
0.02695 0.30673
0.04257 0.29794
0.05527 0.30771
0.07480 0.30185
0.09140 0.30575
0.10800 0.30282
0.12363 0.30868
0.13925 0.30478
0.15097 0.31064
0.16074 0.29697
0.17441 0.29990
0.19296 0.30966
0.20566 0.30380
0.22226 0.29892
0.24472 0.31161
0.25741 0.30820
0.26620 0.29745
0.28281 0.30234
0.30820 0.30624
0.32089 0.31210
0.33261 0.29941
0.34824 0.30038
0.36386 0.30527
0.38046 0.30917
0.39804 0.31015
0.41464 0.30429
0.43124 0.30136
0.45175 0.30722
0.46738 0.29843
0.47714 0.31113
0.49960 0.30331
0.51425 0.30307
0.53085 0.31186
0.53183 0.29819
0.54843 0.29916
0.56699 0.30893
0.58359 0.30600
0.59824 0.29721
0.61093 0.30795
0.62558 0.30991
0.64120 0.30502
0.65878 0.30209
0.68710 0.30014
0.70077 0.31088
0.71640 0.30698
0.73202 0.30405
0.74765 0.30112
0.76523 0.30649
0.77792 0.31137
0.79452 0.30551
0.81015 0.29770
0.82187 0.30844
0.83261 0.29867
0.84921 0.30942
0.87070 0.31039
0.88632 0.30258
0.90585 0.30356
0.92148 0.30160
0.93613 0.30453
0.95273 0.30746
0.96835 0.31235
0.97714 0.29965
0.99374 0.30063
0.01132 0.31357
0.02206 0.32333
0.03964 0.31650
0.05038 0.32529
0.06601 0.31845
0.08066 0.32138
0.09628 0.32040
0.11288 0.31943
0.13241 0.32236
0.15585 0.32431
0.16757 0.31454
0.18222 0.31747
0.19491 0.32626
0.21542 0.31552
0.22812 0.32724
0.23495 0.31259
0.26034 0.32480
0.27402 0.31503
0.29257 0.31308
0.30917 0.32284
0.32773 0.32773
0.33749 0.31406
0.35116 0.31991
0.36581 0.32089
0.37851 0.32577
0.39413 0.32382
0.41074 0.32187
0.42636 0.31894
0.44003 0.31601
0.46152 0.31796
0.47128 0.32675
0.49081 0.31699
0.50839 0.31967
0.52206 0.32065
0.53866 0.32651
0.55038 0.31381
0.56601 0.32553
0.57968 0.31869
0.59726 0.31479
0.61288 0.32358
0.64023 0.32162
0.65488 0.31772
0.66562 0.32748
0.67245 0.31283
0.68808 0.31576
0.70859 0.32455
0.72421 0.32260
0.73886 0.31674
0.75449 0.31625
0.77695 0.32699
0.79159 0.32114
0.80527 0.31430
0.81991 0.32309
0.83652 0.31723
0.85800 0.32211
0.87265 0.32602
0.88827 0.32797
0.89120 0.31528
0.90878 0.31821
0.92343 0.32016
0.94003 0.31918
0.95859 0.32407
0.97616 0.32504
0.98984 0.31332
0.00546 0.32822
0.01816 0.34189
0.03378 0.33212
0.05624 0.33896
0.07089 0.33603
0.08554 0.33700
0.10409 0.33505
0.11972 0.33407
0.13437 0.33798
0.14804 0.33310
0.16366 0.34091
0.17636 0.33115
0.19589 0.34286
0.21054 0.32919
0.23202 0.33993
0.24765 0.33017
0.26425 0.33945
0.28085 0.34042
0.28183 0.32870
0.29745 0.33163
0.31406 0.33749
0.33066 0.34335
0.34433 0.33359
0.36093 0.33456
0.38925 0.33847
0.40585 0.33652
0.42148 0.33261
0.43613 0.33554
0.44980 0.32968
0.45956 0.34140
0.48398 0.34238
0.48886 0.33066
0.50546 0.33432
0.52109 0.33627
0.53671 0.34311
0.55331 0.33334
0.57187 0.34018
0.58847 0.32944
0.60214 0.33530
0.61874 0.33920
0.62949 0.32846
0.64999 0.33725
0.66757 0.34213
0.67929 0.33237
0.69589 0.33041
0.71835 0.33823
0.73300 0.34116
0.74472 0.33139
0.76230 0.32895
0.76816 0.34360
0.78671 0.34067
0.80136 0.33188
0.81503 0.33774
0.82968 0.33578
0.84531 0.33090
0.86093 0.33969
